Date,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Jogging duration (ms),Swimming duration (ms),Paced walking duration (ms)
2021-03-27,260,2394.6636659056217,18307.81750369072,163.0,163,67.95227813720703,67.95227813720703,67.95227813720703,,,,,0.619571094640613,1.5078225135803223,0.25987204909324646,25529,,,,,,17016765,180157,,,
2021-03-28,48,1611.971626399559,3671.604202270508,34.0,34,,,,,,,,0.4009844732483049,1.6106977462768555,0.25841793417930603,5198,,,,,,3063124,,,,
2021-03-29,274,2403.5834942410816,18393.792174696922,95.0,95,,,,,,,,0.7138379901121104,1.826883316040039,0.2539171576499939,26121,,,,,,17712618,,,,
2021-03-30,5,1581.8273250311688,271.59217643737793,,,,,,,,,,0.6121167935718526,1.385724425315857,0.2539171576499939,683,,,,,,1130578,61052,,,
2021-03-31,176,2052.922017973974,12089.471947908401,104.0,104,,,,,,,,0.6320346780652379,1.4978958368301392,0.2529710531234741,16894,,,,,,10697035,,,,
2021-04-01,85,1788.9864406369431,6079.876169204712,58.0,58,,,,,,,,0.4236554263473391,1.5233628749847412,0.2649570405483246,8444,,,,,,5416549,,,,
2021-04-02,127,1868.3774615903071,8219.866769194603,64.0,64,,,,,,,,0.5502700959058431,1.5490764379501343,0.2539171576499939,11746,,,,,,7004920,,,,
2021-04-03,57,1701.7782389729477,3559.7502608299255,21.0,21,,,,,,,,0.5815968126226816,1.438672661781311,0.2539171576499939,5609,,,,,,3671801,,,,
2021-04-04,115,1924.876019553017,8100.337109829618,69.0,68,,,,,,,,0.5106278503539787,1.8134355545043945,0.2415560483932495,11898,,,,,,7857028,120132,,,
2021-04-05,63,1754.7367630959934,4811.346949359515,46.0,45,,,,,,,,0.6491229757197987,2.09622859954834,0.25223034620285034,6848,,,,,,4725051,,,,
2021-04-06,62,1749.911894310712,4133.956592752166,32.0,32,,,,,,,,0.5237376362668924,1.4600739479064941,0.2870367765426636,6035,,,,,,4634796,,,,
2021-04-07,1,1521.3032698674883,109.95717239379883,,,,,,,,,,0.4411874146262574,0.7522528767585754,0.32015639543533325,269,,,,,,61088,,,,
2021-04-08,288,2340.067136326317,17444.31059217453,108.0,108,,,,,,,,0.6923457766503399,1.5221666097640991,0.25106456875801086,25013,,,,,,16441866,,,,
2021-04-09,142,1958.3430209631392,10296.691812634468,96.0,94,,,,,,,,0.6176375702453992,2.5601229667663574,0.2543068528175354,14245,,,,,,8343370,166020,,,
2021-04-10,298,2507.557640450901,17473.43882703781,117.0,117,,,,,,,,0.7587830923981173,1.5184545516967773,0.25100594758987427,25195,,,,,,19232939,241739,,,
2021-04-11,66,1725.6645285597833,4272.7210739851,33.0,33,,,,,,,,0.614588527358012,1.5164579153060913,0.2649570405483246,6488,,,,,,4010592,60065,,,
2021-04-12,197,2127.28088565852,15287.929196357727,153.0,153,,,,,,,,0.5342704482038699,1.669121265411377,0.2539171576499939,20803,,,,,,12184709,,,,
2021-04-13,83,1789.1397439530942,6130.2596118450165,52.0,52,,,,,,,,0.6151405487462317,1.7301956415176392,0.2870367765426636,8503,,,,,,5277129,61152,,,
2021-04-14,1,1549.8141230498586,243.28976154327393,,,,,,,,,,0.4273844269915465,0.5836173295974731,0.2649570405483246,489,,,,,,196423,187856,,,
2021-04-15,3,1548.2941071256844,193.70711469650269,,,,,,,,,,0.6364004502598608,1.6325477361679077,0.2649570405483246,502,,,,,,600447,,,,
2021-04-16,6,1569.5581313063553,318.4203608036041,,,,,,,,,,0.5876904381944712,1.1487926244735718,0.2539171576499939,749,,,,,,1026509,,,,
2021-04-17,103,1870.2548087466823,8119.132692813873,79.0,79,,,,,,,,0.5580396652529134,1.6304925680160522,0.24772264063358307,11170,,,,,,6670416,160642,,,
2021-04-18,29,1630.4318317493105,2122.033848285675,20.0,20,,,,,,,,0.39180193240658184,1.4722065925598145,0.2539171576499939,3104,,,,,,2103170,60976,,,
2021-04-19,94,1827.7620342976857,6275.874858617783,57.0,57,,,,,,,,0.46735953493949467,1.3914191722869873,0.26482871174812317,9074,,,,,,6192321,,,,
2021-04-20,26,1593.3563757223574,1392.1399241685867,4.0,4,,,,,,,,0.39400278716208426,1.4696742296218872,0.2539171576499939,2471,,,,,,1502636,,,,
2021-04-21,92,1854.3072354975723,7043.778759241104,74.0,74,,,,,,,,0.7184390538672122,1.5466971397399902,0.2870367765426636,9998,,,,,,6723404,,,,
2021-04-22,124,1939.1165170718352,9044.368433952332,86.0,86,,,,,,,,0.6699030915603041,1.4718297719955444,0.2759968936443329,12735,,,,,,8281059,60061,,,
2021-04-23,103,1866.2326096935633,8178.091400384903,86.0,86,,,,,,,,0.5406248793188708,1.6121673583984375,0.31022942066192627,11268,,,,,,6961991,,,,
2021-04-24,4,1582.2157464552986,329.9961256980896,,,,,,,,,,0.38570075858871444,1.3298190832138062,0.2539171576499939,807,,,,,,1085684,83792,,,
2021-04-25,156,1994.9742051036276,10868.408869862556,88.0,88,,,,,,,,0.4893215453069371,1.6989091634750366,0.2539171576499939,15203,,,,,,9537687,,,,
2021-04-26,171,1990.0134443347326,10183.596800446181,52.0,52,,,,,,,,0.5165365502161121,1.8768824338912964,0.2539171576499939,15024,,,,,,9438441,,,,
2021-04-27,112,1871.739631483969,7723.428918242784,67.0,67,,,,,,,,0.6994929565840929,1.6743170022964478,0.2759968936443329,10962,,,,,,7072168,,,,
2021-04-28,31,1624.4715343474156,2062.725465297699,17.0,17,,,,,,,,0.4364469669358712,1.6266047954559326,0.26396140456199646,3010,,,,,,2125144,,,,
2021-04-29,4,1540.6028419678203,244.09810972213745,,,,,,,,,,0.5830525389910309,1.7379368543624878,0.2649570405483246,511,,,,,,447209,,,,
2021-04-30,130,1956.9820918648372,9593.186055779457,90.0,90,,,,,,,,0.690024249957257,1.824702262878418,0.2649570405483246,13406,,,,,,8638553,60034,,,
2021-05-01,193,2158.1094020531564,11650.191323757172,74.0,74,,,,,,,,0.5708197335407915,1.6686394214630127,0.24516883492469788,16886,,,,,,12801489,,,,
2021-05-02,28,1640.4396225011624,1551.7689802646637,10.0,10,,,,,,,,0.49086387811056253,1.4208935499191284,0.2539171576499939,2525,,,,,,2444616,,,,
2021-05-03,192,2124.0958935808544,12660.59229683876,105.0,105,,,,,,,,0.4494458003158435,1.3899824619293213,0.2870367765426636,17987,,,,,,12120989,,,,
2021-05-04,151,1965.7408614738872,9948.978263020515,90.0,90,,,,,,,,0.5344010763847676,1.6233056783676147,0.2668856382369995,13952,,,,,,8952828,,,,
2021-05-05,88,1790.7012715427627,5910.346465229988,53.0,53,,,,,,,,0.5403742455170166,1.4782322645187378,0.29555025696754456,8395,,,,,,5450858,,,,
2021-05-06,69,1746.2096496200513,5180.917633891106,59.0,59,,,,,,,,0.5938209964759852,1.4169700145721436,0.2759968936443329,7310,,,,,,4560726,,,,
2021-05-07,7,1573.240317862791,320.6497002840042,,,,,,,,,,0.428789069627241,0.8753048181533813,0.2643186151981354,653,,,,,,949961,64860,,,
2021-05-08,1,1521.4674990801582,105.98281764984131,,,,,,,,,,0.33279340591065437,0.3348304033279419,0.2759968936443329,247,,,,,,64372,,,,
2021-05-09,79,1789.6552419386921,4956.321392297745,32.0,32,,,,,,,,0.4183368388839465,1.4045499563217163,0.2649570405483246,7254,,,,,,5287217,61621,,,
2021-05-10,32,1646.4105819833349,2295.18390583992,22.0,22,,,,,,,,0.5377131479257915,1.4911471605300903,0.2961903214454651,3429,,,,,,2425076,60017,,,
2021-05-11,29,1627.6599690485589,2169.6865220069885,21.0,21,,,,,,,,0.6246790779641993,1.4430058002471924,0.2759968936443329,3153,,,,,,2188935,,,,
2021-05-12,20,1587.9726343446005,1333.665424823761,11.0,11,,,,,,,,0.5992897433785924,1.4105632305145264,0.2759968936443329,2114,,,,,,1394921,,,,
2021-05-13,87,1835.3128292025249,5672.55677986145,43.0,43,,,,,,,,0.4200840113803886,1.5130369663238525,0.26084256172180176,8362,,,,,,6343390,,,,
2021-05-14,193,2185.628774068319,11279.537009477615,62.0,62,,,,,,,,0.5966168137221296,1.43571138381958,0.25003769993782043,16661,,,,,,13352062,,,,
2021-05-15,59,1745.3951572368687,3985.2899882793427,31.0,31,,,,,,,,0.4742994717696282,1.5466336011886597,0.2759968936443329,5917,,,,,,4544431,,,,
2021-05-16,57,1737.6809174464502,4218.569127559662,41.0,41,,,,,,,,0.4268414658897551,1.6093782186508179,0.25961294770240784,5955,,,,,,4390093,,,,
2021-05-17,156,2025.0002441082488,11475.903597593307,112.0,112,,,,,,,,0.4466590872934782,1.4604970216751099,0.2539171576499939,16099,,,,,,9999335,60051,,,
2021-05-18,1,1531.0374574076732,124.20884943008423,,,,,,,,,,0.2969960774903887,0.34963756799697876,0.2649570405483246,366,,,,,,255836,,,,
2021-05-19,91,1815.3247783182953,5881.31936955452,46.0,46,,,,,,,,0.5816386914142745,1.5085210800170898,0.25302907824516296,8423,,,,,,5943492,,,,
2021-05-20,23,1623.8163472007213,1873.868728667217,16.0,16,,,,,,,,0.4777674628252657,1.658953309059143,0.2539253830909729,2767,,,,,,1953713,65236,,,
2021-05-21,130,1951.6092138342683,9088.12169665236,80.0,80,,,,,,,,0.4378497587789289,1.6540403366088867,0.2759968936443329,12912,,,,,,8670099,,,,
2021-05-22,66,1771.121998037048,4944.297701864336,54.0,54,,,,,,,,0.45009196464200196,1.3796144723892212,0.2649570405483246,7042,,,,,,5059140,,,,
2021-05-23,87,1814.9472391307006,5468.390021562576,46.0,46,54.98781204223633,54.98781204223633,54.98781204223633,,,,,0.44196033025703924,1.4934688806533813,0.2539171576499939,8179,,,,,,5788890,63493,,,
2021-05-24,4,1558.5540995737585,211.6161241531372,,,,,,,,,,0.36299068632898296,0.4462359547615051,0.2649570405483246,488,,,,,,667297,60042,,,
2021-05-25,9,1550.5337372531642,420.6485915184021,,,,,,,,,,0.3463900201688481,1.1064386367797852,0.3052114248275757,776,,,,,,645895,,,,
2021-05-26,19,1609.364537790187,1323.290254831314,10.0,10,,,,,,,,0.7674618133449538,1.423053503036499,0.29807665944099426,2043,,,,,,1681586,61018,,,
2021-05-27,83,1798.144167277719,5553.548455595296,53.0,53,,,,,,,,0.44667270612455134,1.5968772172927856,0.2525677978992462,7979,,,,,,5599765,,,,
2021-05-28,92,1815.158069579978,6310.58835113116,55.0,55,,,,,,,,0.5254455526766935,1.491123080253601,0.2759968936443329,8928,,,,,,5796560,62002,,,
2021-05-29,71,1790.4362698613672,5453.4174547195435,61.0,61,,,,,,,,0.49181759568726185,1.4453504085540771,0.26448723673820496,7653,,,,,,5445555,,,,
2021-05-30,71,1745.8627617985005,5406.997380495071,55.0,55,,,,,,,,0.45787711996098857,1.5654405355453491,0.28404510021209717,7615,,,,,,4553785,,,,
2021-05-31,2,1543.273384583662,146.3508882522583,,,,,,,,,,0.5572436918460926,1.150926947593689,0.2649570405483246,376,,,,,,500637,,,,
2021-06-01,81,1827.807822853784,5374.736853718758,46.0,46,,,,,,,,0.42473899761277834,1.5278630256652832,0.25349122285842896,7660,,,,,,5904532,124540,,,
2021-06-02,16,1583.8720157238183,1330.29496884346,10.0,10,,,,,,,,0.4243675763794472,1.5636423826217651,0.2649570405483246,2000,,,,,,1017355,127603,,,
2021-06-03,130,1953.6286640492867,8756.80475974083,80.0,80,,,,,,,,0.56947725453379,1.4877232313156128,0.2759968936443329,12283,,,,,,8560378,64819,,,
2021-06-04,94,1836.377091693212,6539.649757385254,65.0,65,,,,,,,,0.43372833981814174,1.4271893501281738,0.2870367765426636,9290,,,,,,6086447,120135,,,
2021-06-05,114,1908.0011573872403,7853.468964711656,55.0,55,,,,,,,,0.5014378166130573,1.387860894203186,0.2649570405483246,11361,,,,,,7797643,,,,
2021-06-06,60,1722.912286421621,4137.242998226653,42.0,42,,,,,,,,0.40357034173840767,1.391477108001709,0.28793928027153015,5909,,,,,,4094623,,,,
2021-06-07,128,1936.2923012951144,9345.978165149689,104.0,104,,,,,,,,0.4114068340665468,1.5010292530059814,0.2649570405483246,13080,,,,,,8363654,,,,
2021-06-08,4,1543.7299253643116,237.02208352088928,,,,,,,,,,0.3520216369618364,0.8660613894462585,0.2539171576499939,482,,,,,,370658,60066,,,
2021-06-09,3,1549.2933678706938,208.53952717781067,,,,,,,,,,0.3354483736411095,0.6136816143989563,0.32015639543533325,455,,,,,,621077,,,,
2021-06-10,93,1868.4788368522854,6110.410160779953,56.0,56,,,,,,,,0.5660800030000512,1.6219637393951416,0.30911654233932495,8836,,,,,,7006931,,,,
2021-06-11,43,1676.828378126127,3292.0312740802765,32.0,32,,,,,,,,0.3573782252201497,1.506181001663208,0.28300121426582336,4688,,,,,,3172633,,,,
2021-06-12,130,2099.756185323706,8015.295902013779,58.0,58,,,,,,,,0.5496162336232027,1.5242661237716675,0.24177031219005585,12045,,,,,,11634032,,,,
2021-06-13,5,1561.995388751454,277.989839553833,,,,,,,,,,0.3946853472260739,1.2715351581573486,0.2649570405483246,634,,,,,,875201,,,,
2021-06-14,167,2022.8104312216578,8879.855231285095,47.0,47,,,,,,,,0.6216125844146644,1.7487051486968994,0.25884148478507996,13395,,,,,,10092118,,,,
2021-06-15,113,1872.9383114528516,8089.658184528351,84.0,84,,,,,,,,0.541037559118304,1.451308012008667,0.31987977027893066,11349,,,,,,6946325,64691,,,
2021-06-16,127,1935.2852694357427,7998.435945987701,50.0,50,,,,,,,,0.4332165371672847,1.6334850788116455,0.24644818902015686,12077,,,,,,8343510,,,,
2021-06-17,105,1908.5877119308993,6250.0333824157715,33.0,33,,,,,,,,0.6111025439158027,1.9835820198059082,0.2539171576499939,9719,,,,,,7809333,,,,
2021-06-18,,1574.4244392790033,152.1479458808899,,,,,,,,,,0.5343837722266843,0.815561830997467,0.2539171576499939,428,,,,,,1123866,,,,
2021-06-19,2,1544.0264239211083,121.0124282836914,,,,,,,,,,0.5604825963222233,1.1953847408294678,0.2870367765426636,383,,,,,,515702,,,,
2021-06-20,1,1567.8557578166194,232.3015947341919,,,,,,,,,,0.3584514190057316,0.6133044958114624,0.2649570405483246,590,,,,,,992450,,,,
2021-06-21,62,1728.2090437789277,4125.964148521423,36.0,36,,,,,,,,0.4219943765515332,1.4949581623077393,0.25978630781173706,5943,,,,,,4200593,,,,
2021-06-22,19,1611.2201173187864,1331.0644116401672,12.0,12,,,,,,,,0.5239268177945164,1.4469025135040283,0.2731858193874359,1985,,,,,,1860029,,,,
2021-06-23,98,1822.2496458443575,6288.539871454239,51.0,51,,,,,,,,0.7854950032100816,1.572232961654663,0.285182923078537,8889,,,,,,6082038,,,,
2021-06-24,39,1679.3981072020379,2697.1177940368652,24.0,24,,,,,,,,0.478749318872254,1.98129403591156,0.24714729189872742,3997,,,,,,3224046,,,,
2021-06-25,137,1968.2157930455837,9181.432924363691,84.0,84,,,,,,,,0.5231270608360893,1.3869853019714355,0.2859925329685211,13043,,,,,,8863260,60052,,,
2021-06-26,90,1817.3601075045108,6497.702772643487,65.0,65,,,,,,,,0.45313431411930266,1.4127185344696045,0.27216672897338867,9171,,,,,,5984212,,,,
2021-06-27,37,1626.2408913384054,1609.1677985191345,,,,,,,,,,0.5587751942525133,1.6254479885101318,0.2525597810745239,2944,,,,,,1876217,122767,,,
2021-06-28,90,1850.1735401681385,6660.5750641822815,69.0,69,,,,,,,,0.6024252543209004,1.6441985368728638,0.2539171576499939,9305,,,,,,6640701,,,,
2021-06-29,56,1712.8379242012425,4065.9699561595917,44.0,44,,,,,,,,0.3726151388977153,1.4498889446258545,0.2539171576499939,5791,,,,,,3893066,,,,
2021-06-30,,1524.181095935048,24.221424102783203,,,,,,,,,,0.2870367765426636,0.2870367765426636,0.2870367765426636,184,,,,,,118664,,,,
2021-07-01,78,1762.5255878634578,4706.881972074509,39.0,39,,,,,,,,0.6889409450533094,1.4913724660873413,0.2776801884174347,6817,,,,,,4887154,,,,
2021-07-02,51,1688.113094066978,3339.2493481636047,29.0,29,,,,,,,,0.43017489059073966,1.4309704303741455,0.2539171576499939,4930,,,,,,3398404,,,,
2021-07-03,119,1796.061182131238,6899.4357714653015,35.0,35,61.75811004638672,61.75811004638672,61.75811004638672,,,,,0.4080450750238885,1.475778341293335,0.26579752564430237,10130,,,,,,5558091,,,,
2021-07-04,94,1842.0687128611871,6298.704778432846,66.0,66,,,,44.75029373168945,20.4095458984375,44.772464752197266,20.419248580932617,0.8813614835316752,1.8160219192504883,0.21180365979671478,9397,,,,,,6315843,60041,,,
2021-07-05,110,1863.1842496538145,8121.6006997823715,77.0,77,,,,44.74644470214844,20.410655975341797,44.76190185546875,20.476369857788086,0.631909845062368,7.899194240570068,0.26694250106811523,10969,,,,,,6785788,,,,
2021-07-06,7,1570.9130741179229,412.20812821388245,,,,,,,,,,0.35709023809893675,0.9348544478416443,0.25715723633766174,787,,,,,,929919,,,,
2021-07-07,97,1883.4072388330853,7053.195818901062,66.0,63,58.74827575683594,58.74827575683594,58.74827575683594,44.81199645996094,20.455833435058594,44.82135009765625,20.46122932434082,0.577349977880458,2.399996042251587,0.09336211532354355,9852,,,,,,7141804,,,,
2021-07-08,1,1622.0128926006078,98.3621768951416,,,,,,,,,,0.5966956311798425,1.1645623445510864,0.3225555419921875,354,,,,,,1953742,,,,
2021-07-09,2,1537.8113444285336,95.72163593769073,,,,,,,,,,0.7551907684041288,1.1085094213485718,0.2891877293586731,262,,,,,,266704,,,,
2021-07-10,83,1788.9611074510256,4162.649700701237,20.0,20,,,,,,,,0.5096701766553444,1.5999596118927002,0.24929457902908325,6429,,,,,,5007603,125573,,,
2021-07-11,27,1675.5809916765597,1495.8718502521515,9.0,9,104.17018127441406,104.17018127441406,104.17018127441406,,,,,0.6983691641083634,2.0448646545410156,0.25563639402389526,2320,,,,,,3027017,,,,
2021-07-12,171,2085.7703885722785,11703.368843227625,95.0,94,,,,44.79619598388672,20.411283493041992,44.84341049194336,20.44181251525879,0.7124890797983354,3.18780255317688,0.2304571121931076,16393,,,,,,11084834,60042,,,
2021-07-13,250,2254.1012859094985,14313.80415412546,64.0,64,,,,,,,,0.7275165620042937,1.7213021516799927,0.24779900908470154,20857,,,,,,14618088,,,,
2021-07-14,116,1934.5870251222095,6821.730692657224,36.0,36,,,,,,,,0.6412040315740806,1.5962104797363281,0.24692729115486145,10187,,,,,,8215667,,,,
2021-07-15,2,1537.3347863908489,67.42132592201233,,,,,,,,,,0.6219845116138458,0.9102908372879028,0.3336781859397888,263,,,,,,257155,,,,
2021-07-16,67,1728.3669352306651,3432.731438398361,10.0,10,,,,,,,,0.5104241946237376,1.436086654663086,0.2558199167251587,5137,,,,,,4084621,,,,
2021-07-17,79,1915.7931604391104,5544.964934706688,50.0,50,,,,,,,,0.4856653013809696,1.393266201019287,0.2669013440608978,8018,,,,,,7839838,,,,
2021-07-18,6,1575.775635011621,295.69247817993164,,,,,,,,,,0.7555411590657617,1.7446438074111938,0.2558199167251587,739,,,,,,1027311,,,,
2021-07-19,24,1610.0739497382233,1570.4444217681885,13.0,13,,,,,,,,0.571493918340709,1.4546624422073364,0.26694250106811523,2551,,,,,,1714537,,,,
2021-07-20,59,1712.3012044738327,4254.018400430679,43.0,43,,,,,,,,0.3272153197958653,1.3791273832321167,0.2553858757019043,5947,,,,,,3762731,,,,
2021-07-21,219,2311.328857962976,13055.181656435132,94.0,93,,,,44.76387405395508,20.41228675842285,44.78316879272461,20.428192138671875,0.535928151797981,2.6553266048431396,0.003232209477573633,19323,,,,,,14755626,435332,,,
2021-07-22,98,1902.9267713255558,5405.457339763641,31.0,31,,,,44.75014114379883,20.410722732543945,44.768096923828125,20.42017936706543,0.4247546973300555,3.4751267433166504,0.24987752735614777,8071,,,,,,7582053,,,,
2021-07-23,44,1846.720857171611,1953.0166317224503,2.0,2,,,,,,,,2.5085037673012494,19.709999084472656,0.2558199167251587,3447,,,,,,6455928,,,,
2021-07-24,42,1770.595257423362,2255.4058274030685,7.0,7,,,,,,,,0.48770580948146075,1.4065964221954346,0.2531246542930603,3576,,,,,,4930695,,,,
2021-07-25,111,2024.9482776034035,6388.251933336258,38.0,38,,,,,,,,0.7106522821922096,1.4395467042922974,0.26694250106811523,9302,,,,,,10026842,,,,
2021-07-26,45,1778.8779182309681,3067.9048323631287,22.0,22,,,,,,,,0.5295732537248672,1.4724411964416504,0.2558199167251587,4483,,,,,,5096646,,,,
2021-07-27,64,1816.6316927680573,3698.5265629291534,20.0,20,,,,,,,,0.5420680636778804,1.3399876356124878,0.2536519765853882,5632,,,,,,5853070,,,,
2021-07-28,68,1802.7030494216438,3726.99068403244,10.0,10,,,,,,,,0.7097447348801247,1.4415650367736816,0.26462534070014954,5631,,,,,,5573998,,,,
2021-07-29,100,1982.8195533588573,4965.925263047218,7.0,7,,,,,,,,0.5529357810184479,1.70646071434021,0.2558199167251587,7697,,,,,,8594056,253983,,,
2021-07-30,12,1700.6780576890296,778.3638322353363,4.0,4,,,,,,,,0.5373252453156594,1.4163298606872559,0.2558199167251587,1547,,,,,,3529855,,,,
2021-07-31,217,2434.741783709918,13006.722327589989,77.0,77,65.94993591308594,65.94993591308594,65.94993591308594,38.980411529541016,23.210296630859375,39.007774353027344,23.237972259521484,0.7009944614832752,1.6503044366836548,0.11636237800121307,18890,,,,,961,18236384,,,,
2021-08-01,76,2034.8204676088048,3610.559694647789,13.0,13,,,,,,,,0.5552914744784692,1.5091526508331299,0.2558199167251587,5855,,,,,,10224635,,,,
2021-08-02,155,2138.2931970369023,10406.409735551819,63.0,62,,,,44.75008773803711,20.407751083374023,44.78457260131836,20.415006637573242,2.885266085327622,27.901016235351562,0.2486175000667572,14330,,,,,,12148023,64427,,,
2021-08-03,100,1884.4176323722393,7196.091449865357,70.0,70,,,,44.747684478759766,20.417409896850586,44.74800109863281,20.41754150390625,0.5891626669512392,2.0823543071746826,0.27806511521339417,10069,,,,,,7204068,,,,
2021-08-04,,1530.5522241828485,,,,,,,,,,,,,,29,,,,,,121261,,,,
2021-08-05,15,1605.395027982446,954.3844084739685,4.0,4,,,,,,,,0.5169506771788853,1.5369352102279663,0.2857150435447693,1533,,,,,,1620790,,,,
2021-08-06,7,1577.0502653570268,354.6277768611908,,,,,,,,,,0.30016870435153253,1.242046594619751,0.2545607388019562,835,,,,,,1052885,,,,
2021-08-07,4,1596.6380164580098,225.0566508769989,,,,,,,,,,0.6727700426228281,0.752581775188446,0.3225555419921875,505,,,,,,1445338,,,,
2021-08-08,69,1784.1771847580399,4699.335047721863,40.0,40,,,,,,,,0.44503114230690216,1.383812665939331,0.24303072690963745,6688,,,,,,5063595,60065,,,
